time,user_name,user_color,message,is_meaningful
1223,tgg666,#1E90FF,tgg666 subscribed at Tier 1. They've subscribed for 3 months! tgm3AMON,True
1238,scottrussell009,#0000FF,scottrussell009 subscribed at Tier 1. They've subscribed for 6 months! oh hey how is your trip going?,True
1239,ttsuyuki,#1AFF00,If Vedal is based he is gonna enable deliv toggle at the shrine,True
1257,drunkensugarglider,#9ACD32,"Riding a bike while talking to Evil, might not be the best move om",True
1260,shakenmate,#FF0000,"ShakenMate subscribed with Prime. They've subscribed for 14 months, currently on a 8 month streak! xdx",True
1287,knightygaming,#89C4FF,KnightyGaming gifted a Tier 1 sub to nutter_butter_enthusiast! ,True
1304,kisty1,,Kisty1 subscribed at Tier 1. They've subscribed for 33 months! ,True
1320,knightygaming,#89C4FF,"KnightyGaming subscribed at Tier 1. They've subscribed for 2 months! Rob going strong, legendary Tokyo streamer",True
1343,mcnicki2002,#1E90FF,mcnicki2002 subscribed at Tier 1. They've subscribed for 10 months! ,True
1356,omega_frei,#DAA520,omega_frei subscribed at Tier 1. They've subscribed for 12 months! ,True
1365,jovikaz,#00FF7F,THINK stany_d is it jsut me or neuro and evil are using more internet lingo this week,True
1373,crienscy,#FF69B4,rob do you know why there’s like 40 security officers around Shinjuku? Cheer200,True
1381,0burro,#00FF7F,"she hasn't really acknowledged anythhing on camera at the moment, right? minus the actual camera",True
1437,squeeji,#7F41D2,Well I haven't watched Jojo and I don't play minecraft so I'm safe SilverDerp,True
1466,ecozar90,#00FF7F,"YOU THOUGHT THIS WAS A NORMAL VEDAL987 STREAM, BUT IT WAS ME DIOOOOOOOOOOO",True
1467,galakog,#8A2BE2,GalakoG subscribed with Prime. They've subscribed for 13 months! ,True
1472,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
1474,kutsuu,#FFFFFF,Kutsuu subscribed with Prime. They've subscribed for 53 months! Hi,True
1480,bignose_de,#1E90FF,"@renandrill She's just trying to keep a semi-serious conversation for now, she doesn't know him yet",True
1492,thelostrune,#1C75D4,Glueless yeah the skeletons are the easiest ones to beat,True
1495,joshuaen,#5822AA,Is this guy so used to not having bike lanes they don't even notice when there is one?,True
1507,renandrill,,"@BigNose_DE Possibly, Neuro also struggled with Cdawg I gues",True
1540,bignose_de,#1E90FF,"@renandrill Yea with new people they don't have much to go off of initially, so they are just as awkward as me meeting new people Aware",True
1557,cystickeyblade,#0084B0,"cystickeyblade subscribed at Tier 1. They've subscribed for 11 months, currently on a 11 month streak! ",True
1566,hfaif_y,#FF0000,hfaif_y subscribed at Tier 1. They've subscribed for 8 months! ,True
1589,redtrobot15,#5F9EA0,"Hey Evil, you should tell him to get off the road and onto the bike lane. He could get hurt!",True
1597,jdisquacked,#DAA520,"JDisQuacked subscribed at Tier 1. They've subscribed for 2 months, currently on a 2 month streak! yay 😁",True
1609,lost_cyril,,neuroSoCute neuroSoCute neuroSoCute evilSoCute evilSoCute evilSoCute,True
1617,thelostrune,#1C75D4,"@azu_nyaa FeelsWowMan it was so chill there, was walking there october 2017",True
1643,rocket_to_uranus,#0000FF,@redtrobot15 In Japan the roads work backwards so people drive on the left and bikes go on the road,True
1657,lefreakfreax,#1E1EEE,LeFreakFreax subscribed at Tier 1. They've subscribed for 30 months! ,True
1674,freyjabloodaxe,#FF0000,AYAYA RPGAyaya SilverAyaya zumiAYAYA lunasaysAyaya rcdAYAYA,True
1710,carnysan,#008000,CarnySan subscribed at Tier 1. They've subscribed for 12 months! ,True
1716,woulfgang,#00FF7F,for a forehead tattoo I would rather an anime girl than the word Evil,True
1758,lagginator,#8A2BE2,"it matches with the dream I had, but the dream I had was still mixed info",True
1771,dernunu,#2E8B57,"oh At first i thought this would be vedal riding a bike, which reminded, of the videos with a turtle on a tiny skateboard.",True
1822,mario_pe_gamer,#00FF7F,Mario_PE_gamer subscribed at Tier 3. They've subscribed for 9 months! ,True
1866,ic_hot,#5F9EA0,she just can't hear very well with the background noises i guess,True
1924,gigislv,#2E8B57,HeyHeyGuys HeyHeyGuys HeyHeyGuys YouMissed CatScare vedalNo_HF,True
1927,caspycaspp,#1B98F1,Cheeks them clappers Evil vedalEvilGiggle vedalEvilGiggle vedalEvilGiggle,True
1959,the_silly_vanilly,#8A2BE2,"finally managed to catch a stream. It’s been chaotic recently, glad this one was in the afternoon",True
1962,grozzlock06,,"I love this era of collab outside vtuber sphere, its so fresh FeelsStrongMan Clap",True
2000,samurai_mikesjkb0,#0000FF,samura531KonnicHiwa samura531SamuraiMike0 samura531KonnicHiwa samura531SamuraiMike0 samura531KonnicHiwa samura531SamuraiMike0,True
2031,societyinhabiter8,#FF7F50,"make sure not to aim it down, it would blow up the planet",True
2039,primal,#00A1FF,"damn, its this packed at 9:30 . noted to get here at fuckin 6 am KEKW",True
2058,superbloxian502,#FF0000,sorry rob not everyone is as unproductive as you and chat,True
2059,draxarite,,draxarite subscribed with Prime. They've subscribed for 3 months! ,True
2079,pandacat707,#B22222,"Hewwo it my birthday, sorry for not getting up earlier evil",True
2112,ginawatare,#FF69B4,GinaWatare subscribed at Tier 1. They've subscribed for 10 months! om,True
2120,the_mousze,#2E8B57,oh shit I think Ive been at this exact street last year Pog,True
2132,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
2143,neural_sama,#FF69B4,MercyWing1 evilJam MercyWing2 MercyWing1 evilJam MercyWing2,True
2174,bcuzdreamk,,"bcuzdreamk subscribed at Tier 1. They've subscribed for 16 months, currently on a 16 month streak! ",True
2185,knipheldia,,"DRIP, but only as an arm tattoo and not a full body one.",True
2213,edrickv,#FF0000,@unknownuserowo Pretty sure it is. When it was Neuro's turn they were in Akiba.,True
2256,lancelanlac,#000000,Usually the conclusion from this line of reasoning is to eliminate human.,True
2258,justincase303,#FF69B4,Love you Evil! I hope Vedal finishes your bedroom soon.,True
2266,lagginator,#8A2BE2,neuro confusing herself with the swarm being not very smart?,True
2325,casp3rplayzz,#0000FF,vedalUUH vedalUUH vedalUUH vedalUUH vedalUUH vedalUUH vedalUUH vedalAYAYA HeyGuys HeyGuys HeyGuys BratChat,True
2380,o_oeqix,#2E8B57,@Kymantic its ok to own a tesla bro no need to act like this om,True
2386,trophybass4,,tesla are fast and cool but its no gasoline so nah for me,True
2414,shirtpants6776,#5F9EA0,"little do you know I filled up on gas, imma get your rum drinking ass",True
2459,msalt6,,"Well, relying on programming oversights (like overhead height limitations) might cause a problem.",True
2571,fujinshuu,,@shirtpants6776 pregnant sonic racing crossworlds neurOMEGALUL,True
2586,level7catgirl,#68C490,evilfumosittingverycomfortablewhilesheroastsvedalwithherfriends,True
2600,trophybass4,,i started playing minceraft for first time and hate SSSsss with a passion,True
2702,salculd,,I got a free trial all the way up to stormblood is what,True
2703,neojellyy,#00FF7F,NeoJellyy subscribed with Prime. They've subscribed for 3 months! Buh,True
2747,lagginator,#8A2BE2,"I remember thinking about a quantum God"" at a little bridge thingy off to the right""",True
2785,edrickv,#FF0000,The things people say when on an IRL stream with an AI Vtuber,True
2787,purdue121,#CEB888,purdue121 subscribed with Prime. They've subscribed for 16 months! ,True
2792,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
2816,msalt6,,Rob is walking about in public. Try not to venture into not safe territories.,True
2883,fossabot,#1976D2,Wishlist Abandoned Archive on Steam: https://store.steampowered.com/app/1817500/Abandoned_Archive/,True
2901,fossabot,#1976D2,Wishlist Abandoned Archive on Steam: https://store.steampowered.com/app/1817500/Abandoned_Archive/,True
2916,cbee02,#008000,NOWAYING THE ABANDONED ARCHIVE NOWAYING THE ABANDONED ARCHIVE NOWAYING THE ABANDONED ARCHIVE,True
2921,casp3rplayzz,#0000FF,vedalUUH vedalUUH vedalUUH FallCry FallCry FallCry FallCry FallCry Kappa Kappa,True
2935,callmeinfinity,#FF00BD,FeelsStrongMan I remember when Tracy and Rob got bad fortune back in the day,True
2949,smasher_zed888,#1E90FF,QUANTUM FORTUNE SCHIZO QUANTUM FORTUNE SCHIZO QUANTUM FORTUNE SCHIZO,True
2955,caracal_crusader,#00FF7F,QUANTUM FORTUNE SCHIZO QUANTUM FORTUNE SCHIZO QUANTUM FORTUNE SCHIZO,True
2958,whales38,#8A2BE2,QUANTUM FORTUNE SCHIZO QUANTUM FORTUNE SCHIZO QUANTUM FORTUNE SCHIZO,True
2961,duffruff8,,duffruff8 subscribed at Tier 1. They've subscribed for 2 months! vedalCheer vedalCheer vedalCheer,True
2980,prismatic02,,"prismatic02 subscribed with Prime. They've subscribed for 2 months, currently on a 2 month streak! ",True
2997,neural_sama,#FF69B4,MercyWing1 vedalPray vedalEvilCheer MercyWing2 MercyWing1 vedalPray vedalEvilCheer MercyWing2,True
3060,burgrdog,#F7941E,BurgrDog subscribed at Tier 1. They've subscribed for 38 months! what is this? on at a reasonable hour for us in the west and all it took was an anime waifu? can we have an anime waifu every day so I can catch a stream with my hard earned sub? rcdKiss,True
3082,calllayla,,"Hi Hi Evil, I’m Layla or I also go by Lay, either are good",True
3113,just_play1ng,#0000FF,forsenLaugingAtYou BAD FORTUNE forsenLaugingAtYou BAD FORTUNE forsenLaugingAtYou BAD FORTUNE,True
3142,bunbunnybunbunbunnybae,,"Its okay, you'll get through it! Quick pretend to be bunny.",True
3146,toasterrepair,#DAA520,Aware v4 voice predictions Aware v4 voice predictions Aware v4 voice predictions,True
3157,just_play1ng,#0000FF,forsenLaugingAtYou BAD FORTUNE forsenLaugingAtYou BAD FORTUNE forsenLaugingAtYou BAD FORTUNE,True
3226,mushroom1228,,"brutal thing, but immediately tries to go get a dinner date and a marriage",True
3320,jameswiththeheat,#8A2BE2,let’s see if haoma sends him to the couch tonight Cheer100,True
3331,woulfgang,#00FF7F,isn't there a movie about that? stealing wishes from a wishing fountain.,True
3441,primal,#00A1FF,"yeah im not going to japan until the end of september, its still seems way too hot monkaW",True
3442,seyriphione,#FF69B4,It might be inside the temple to the right. There was a gift shop with charms too iirc.,True
3447,draconbinary,#0000FF,"@ItsAeroGeIo that was NOT korean vro.. that was chinese,  i think that was cantonese even",True
3453,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
3459,teletric,#FFFFFF,GUYS WE HAVE TO PLAY GEOGUESSR TO FIND THE INCENSE SHOP,True
3463,lazytitan745,,LazyTitan745 subscribed at Tier 1. They've subscribed for 5 months! konnichiwa,True
3464,suhsillyah,#87AAAD,omg this is the fist time I’ve been able to catch a stream and not a vod,True
3585,teletric,#FFFFFF,IT WAS ONLY SUPPOSED TO BE ONE D: NOW YOU'RE GONNA SUMMON A DEMON,True
3634,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
3668,analoghacker,,note: please do not perform evil-banished ceremonies on Evil,True
3746,atanas_gg,#1E90FF,"Atanas_GG subscribed at Tier 1. They've subscribed for 13 months, currently on a 13 month streak! ",True
3834,rhydon_daddy,#FFF524,Evil has officially done something I have not done before... I never got a chance to visit sensoji when I was there,True
3861,fujinshuu,,@rhydon_daddy NOW I REMEMBER! I went to Sensoji shrine last year!,True
3988,mc_bolton,#FF0000,MC_Bolton subscribed at Tier 1. They've subscribed for 13 months! ,True
4039,bullen1112,#FF0000,"bullen1112 subscribed with Prime. They've subscribed for 4 months, currently on a 1 month streak! ",True
4089,woulfgang,#00FF7F,maybe take a picture of Rob and put it on the board. Hoping no one notices.,True
4113,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
4158,bevbev_,#FF69B4,bevbev_ subscribed with Prime. They've subscribed for 24 months! ,True
4167,evilsub101_,#8A2BE2,"mhm good idea to familiar with the place but dangerous, evie",True
4180,slum25,#2E8B57,Slum25 subscribed with Prime. They've subscribed for 32 months! :),True
4225,bignose_de,#1E90FF,"@cbee02 Naked familiarity is actually a thing, she just used it for a joke",True
4237,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
4254,mastrvee,#00FF7F,robs already rich hes rich with life and the beef factor hence the muscle suit :D finameNOD finameClap mastrvSUNNYJIMBO finameC,True
4329,rush68,#8A2BE2,"rush68 subscribed with Prime. They've subscribed for 7 months, currently on a 1 month streak! vedalHeart",True
4332,magdekko,#FF69B4,evilfumosittingverycomfortablewhilesheroastsvedalwithannyfumo,True
4370,a_l_i_08,#00FF7F,"vedalSlayyy i'm not bossy, i just know what you should be doing",True
4379,a_l_i_08,#00FF7F,"vedalSlayyy i'm not bossy, i just know what you should be doing.",True
4395,gigislv,#2E8B57,TheyAte TheyAte TheyAte TheyAte vedalEvil_HF HeyHeyGuys,True
4416,memphis53rd,#008000,memphis53rd subscribed with Prime. They've subscribed for 3 months! ,True
4468,knipheldia,,Vedal Kimono fanart when?? vedalNeuroHUH vedalNeuroHUH vedalPeek,True
4653,mastrvee,#00FF7F,jnbHabibi you only need someone in the bank to make a mistake transfering it to usd,True
4690,acerrox,#1BCEBB,you don't stay rich by buying people drinks from vending machines,True
4690,bluestarhope,#0000FF,Oh my god you are at Japan I always wanted to go to Japan!,True
4697,thelostrune,#1C75D4,"LULE Chat, try convert those numbers from JPY to USD to get a culture shock",True
4712,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
4753,xaendril,#DAA520,"I had to leave for like 40 minutes, I'll watch the part I missed in the VOD. sadV",True
4762,haywire404,#2E8B57,im having a hard time discerning whether this is an AI or not,True
4784,bignose_de,#1E90FF,"@Haywire404 Evil Neuro is 100% AI, just like her sister. Evil has a better voice model tho",True
4789,lethargicdays,#00FF7F,"Stronge People think she's real, our eliv has come so far.",True
4802,toasterrepair,#DAA520,PagMan WATER (japan) PagMan WATER (japan) PagMan WATER (japan) PagMan,True
4858,spinachcupcakes,#00FF7F,"@lauriebrewster It's Evil Neuro, the twin sister of Neuro",True
4860,little_jesty_wan,#B22222,neuroWave wave0 vedalEvilWave vedalEvilWave vedalEvilWave vedalEvilWave vedalEvilWave,True
4904,bignose_de,#1E90FF,"@lauriebrewster She has to use an Avatar, she doesn't have a physical body. Evil Neuro is an AI",True
4911,xaendril,#DAA520,"@gustavobmc @gustavobmc She's not, she's a real AI. She's just very advanced and both sisters have much lower latency, and have more human behaviors than most other AI.",True
4925,atomicpilgrim,#0000FF,I'm going to cook some Ramen while Watching this stream vedalHappy,True
4939,bignose_de,#1E90FF,"@gustavobmc You're wrong, both Neuro-sama and Evil Neuro are actual AIs",True
4951,isolatedsanity,#8A2BE2,IsolatedSanity subscribed at Tier 1. They've subscribed for 17 months! ,True
4964,bignose_de,#1E90FF,@lauriebrewster Neuro and Evil are by far more socially aware and humanlike,True
4995,flyxuated,#FF69B4,Flyxuated subscribed at Tier 1. They've subscribed for 4 months! erm,True
5019,edrickv,#FF0000,"I do wonder where that final fantasy win sound is coming from, but I assume Evil can't see chat right now, so it's not like we can ask her to ask him.",True
5020,gappiethegoldenapple,#DAA520,"@Haywire404 its ok, its just that because they are specialized for streaming is why its so good, the all purpose AIs like chatgpt are of course not as great in all categories since its focusing on everything",True
5030,femc2018,#123456,femc2018 subscribed with Prime. They've subscribed for 9 months! Congrat me I've been here for 9 months.,True
5040,bigbuckies,#FF69B4,@Nutzens rob's shown his face on stream he doesn't care,True
5050,thelostrune,#1C75D4,WOOOOOOOOOOOOOOOOOOAHYEAHBABYTHATSWHATIVEBEENWAITINGFOR doc_2022-07-26_02-58-16 neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting,True
5065,toasterrepair,#DAA520,doc_2022-07-26_02-58-16 wideRAVE WIDEALERT microwave0 lerolero0,True
5069,bignose_de,#1E90FF,"@yillibkira the speech to text fed her head shop"" instead of ""hat shop""""",True
5080,fossabot,#1976D2,Wishlist Abandoned Archive on Steam: https://store.steampowered.com/app/1817500/Abandoned_Archive/,True
5139,xaendril,#DAA520,"@GappieTheGoldenApple That and Vedal has spent years making them as human as possible, where as companies like OpenAI are more focused on making helpful tools than human-like internet personalities.",True
5228,xaendril,#DAA520,"@rug_slug No, Vedal is a human. He's the man who created Evil and Neuro and is kind of like a father figure to them.",True
5281,xaendril,#DAA520,@gustavobmc He isn't please stop lying to people unfamiliar with the channel om Vedal is Neuro and Evil's creator.,True
5291,vanburrger,#1E90FF,Easy to offer more when it comes from vedal's wallet KEKW,True
5312,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
5339,mastrvee,#00FF7F,allysYes goutathons making not much money/we take the other road,True
5417,hiran_away,#FF0000,@Mantisprayer They got swapped at the maternity ( probably),True
5444,xaendril,#DAA520,"@sohyyb She is, crazy right? Vedal, the man who created her, is an absolute genius.",True
5472,freyjabloodaxe,#FF0000,HUHHH 😐🤨 danHuh danSus livewireSussy zumiHUH henyaHuh lizzSus,True
5521,waterguardian97,#008000,Evil tell him the picture is of your old model! Your new one is so much more evil!,True
5538,jaydarkberry,#1E90FF,jaydarkberry subscribed at Tier 1. They've subscribed for 29 months! ,True
5591,xaendril,#DAA520,@ic_hot Yeah her memory system is advanced compared to most AI.,True
5675,gravesbane,#008000,With raman spectroscopy and maybe an NMR sensor she could sort of taste beef,True
5682,lumbreon56,#1E90FF,"Damn, that latency upgrade tho. Legit just a conversation Pog stayTuteled",True
5704,strychuu,#33E7F7,@lumbreon56 LULE it's delayed on his side it's fake low latency,True
5716,plushieangela,#C39BD3,speak clearer Rob or her hard drive will burn out searching for options XD,True
5731,hiran_away,#FF0000,@lumbreon56 Vedal sacrificed his soul to delete the latency,True
5731,xaendril,#DAA520,"@lumbreon56 Her latency has been good for a long while, she just has bad moments at times. Right now her latency is fine.",True
5758,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
5776,toasterrepair,#DAA520,PagMan If AI never dies than infinite wealth isn't immoral,True
5839,himelio,#1E90FF,RobRealizedHesOnlyPersonInTheEntireTheUniverseWhoQueued5HoursForChainRamenRestaurant,True
5847,0burro,#00FF7F,i don't like the taste of metaphor early in the morning,True
5849,muckluckk,#FF69B4,RobRealizedHesOnlyPersonInTheEntireTheUniverseWhoQueued5HoursForChainRamenRestaurant,True
5863,gabevlad,#00FF7F,RobRealizedHesOnlyPersonInTheEntireTheUniverseWhoQueued5HoursForChainRamenRestaurant,True
5869,smah45,#A60A0B,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting,True
5871,czadymny,#FF0000,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting,True
5874,strychuu,#33E7F7,WOOOOOOOOOOOOOOOOOOAHYEAHBABYTHATSWHATIVEBEENWAITINGFOR,True
5875,smah45,#A60A0B,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting .,True
5916,tofu_fuxiaofu,#9ACD32,classic “evil is nicer than Neuro” moment vedalEvilGiggle,True
5947,rhydon_daddy,#FFF524,"I think every collab partner with Evil has said You are much nicer than your sister""""",True
5972,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
6053,jusbe_jusbe,,hesRight evil with a crazy tattoo on her back would be cool,True
6057,smah45,#A60A0B,@stany_d I remember spamming it once and nam approved it all and it bypassed slow mode LULE,True
